,Link,New Book Name,Budget,Gross,Opening,Author,Awards List,Book Name,Characters,Genres,Num_reviews,Other editions,Star votes,Stars,Award Count
531,http://www.imdb.com/title/tt3040964/,The Jungle Book,175000000,363995937,103261464.0,Dan Johnson,,The Jungle Book (Campfire Graphic Novels),[],"[Classics, Childrens, Adventure, Fiction, Young Adult, Novels, Childrens, Chapter Books]",657,7,"[284, 200, 135, 28, 10]",4.1,0.0
532,http://www.imdb.com/title/tt3040964/,The Jungle Book,175000000,363995937,103261464.0,Rudyard Kipling,"
Audie Award for Excellence in Production (2016)
",The Jungle Book,"[Mowgli, Bagheera, Baloo, Shere Kan, Rikki Tikki Tavi]","[Classics, Fiction, Childrens, Fantasy, Adventure, Short Stories, Animals, Young Adult, Literature, Cultural, India]",74357,1115,"[25282, 25525, 18703, 3915, 932]",3.95,1.0
533,http://www.imdb.com/title/tt3040964/,The Jungle Books,175000000,363995937,103261464.0,Rudyard Kipling,,The Jungle Books,[],"[Classics, Fiction, Childrens, Fantasy, Adventure, Short Stories, Literature, Animals, Young Adult, Cultural, India]",65500,189,"[22941, 23408, 15632, 2916, 603]",3.99,0.0
534,http://www.imdb.com/title/tt0066995/,Diamonds Are Forever,7200000,43819547,,Ian Fleming,,Diamonds Are Forever (James Bond (Original Series) #4),"[James Bond, M, Tiffany Case, Felix Leiter]","[Fiction, Thriller, Spy Thriller, Espionage, Mystery, Adventure]",11338,92,"[1744, 4200, 4401, 888, 105]",3.58,0.0
535,http://www.imdb.com/title/tt1234548/,The Men Who Stare at Goats,25000000,32416109,12706654.0,Jon Ronson,,The Men Who Stare at Goats,[],"[Nonfiction, History, Politics, War, Military, Humor, War, Psychology, Writing, Journalism, Fantasy, Paranormal, Science]",9527,50,"[1551, 3702, 3185, 874, 215]",3.58,0.0
536,http://www.imdb.com/title/tt5215952/,The Stranger,,785405,,Albert Camus,,The Stranger,"[Meursault, Raymond Sintès, Marie Cardona, Salamano]","[Philosophy, Literature, Classics, Novels, Academic, School, Cultural, France, Literature, 20th Century, Academic, Read For School, Literary Fiction, Young Adult, High School]",433951,606,"[149855, 156916, 91062, 26490, 9628]",3.95,0.0
537,http://www.imdb.com/title/tt0116493/,Harriet the Spy,13000000,26539321,9580000.0,Louise Fitzhugh,"
Dorothy Canfield Fisher Children's Book Award Nominee (1966), Oklahoma Sequoyah Award (1967)
",Harriet the Spy (Harriet the Spy #1),"[Harriet M. Welsch, Ole Golly, Simon ""Sport"" Rocque, Janie Gibbs]","[Childrens, Fiction, Young Adult]",71674,60,"[26833, 22881, 16180, 4027, 1753]",3.96,2.0
538,http://www.imdb.com/title/tt0765652/,The Hundred and One Dalmatians & The Starlight Barking,,,,Dodie Smith,,The Hundred and One Dalmatians & The Starlight Barking (The Hundred and One Dalmatians #1-2),[],[],91,All Editions,"[32, 35, 23, 1, 0]",4.08,0.0
539,http://www.imdb.com/title/tt0765652/,The 101 Dalmatians,,,,Dodie Smith,,The 101 Dalmatians (The Hundred and One Dalmatians #1),[],"[Classics, Childrens, Fiction, Animals]",27827,83,"[12139, 8219, 5867, 1286, 316]",4.1,0.0
540,http://www.imdb.com/title/tt0064806/,The Phantom Tollbooth,,,,,,,,,,,,,
541,http://www.imdb.com/title/tt0114382/,See Jane Run,,,,Joy Fielding,,See Jane Run,[],"[Mystery, Thriller, Fiction, Suspense, Thriller, Mystery Thriller, Mystery, Crime, Thriller, Psychological Thriller, Contemporary, Adult Fiction, Cultural, Canada]",5502,44,"[1662, 2136, 1328, 299, 77]",3.91,0.0
542,http://www.imdb.com/title/tt0088833/,The Body in the Library,,,,Agatha Christie,,The Body in the Library (Miss Marple #3),"[Inspector Slack, Jane Marple]","[Mystery, Fiction, Mystery, Crime, Classics, Mystery, Detective]",37558,37,"[9387, 14961, 11200, 1740, 270]",3.84,0.0
543,http://www.imdb.com/title/tt0086661/,The Adventures of Sherlock Holmes,,,,Arthur Conan Doyle,,The Adventures of Sherlock Holmes (Sherlock Holmes #3),"[Inspector Lestrade, Irene Adler, Dr. John Watson, Sherlock Holmes]","[Classics, Mystery, Fiction, Short Stories, Mystery, Crime]",172134,437,"[81501, 63644, 23321, 2874, 794]",4.29,0.0
544,http://www.imdb.com/title/tt0320691/,Underworld,22000000,51970690,21753759.0,Greg Cox,,Underworld (Underworld #1),"[Selene, Lucian, Sonja, Michael Corvin]","[Paranormal, Vampires, Fantasy, Shapeshifters, Werewolves, Fantasy, Paranormal, Horror, Fantasy, Urban Fantasy, Fiction, Adult, Romance, Fantasy, Supernatural]",1649,2,"[729, 462, 323, 89, 46]",4.05,0.0
545,http://www.imdb.com/title/tt0074860/,Marathon Man,6500000,21709020,,William Goldman,,Marathon Man (Babe Levy #1),"[Henry""Doc"" Levy, Thomas ""Babe"" Levy, Dr. Christian Szell, Peter Janeway, Elsa Opel]","[Fiction, Thriller, Mystery]",15361,25,"[5789, 6121, 2900, 425, 126]",4.11,0.0
546,http://www.imdb.com/title/tt3450958/,Planet of the Apes,,,,Pierre Boulle,,Planet of the Apes,"[Zira, Ulysse Mérou, Cornelius (Planet of the Apes), Zaius, Professor Antelle, Arthur Levain, Nova (Planet of the Apes), Jinn (Planet of the Apes), Phyllis (Planet of the Apes)]","[Fiction, Classics, Science Fiction, Fantasy, Cultural, France]",24713,117,"[7823, 8875, 6178, 1362, 475]",3.9,0.0
547,http://www.imdb.com/title/tt0102511/,Naked Lunch,16000000,2541541,,William S. Burroughs,,Naked Lunch,[],"[Fiction, Classics, Literature, Novels]",58596,128,"[12778, 17778, 16402, 7285, 4353]",3.47,0.0
548,http://www.imdb.com/title/tt1220628/,I Hope They Serve Beer in Hell,,1425993,366909.0,Tucker Max,,I Hope They Serve Beer in Hell (Tucker Max #1),[Tucker Max],"[Nonfiction, Humor, Autobiography, Memoir, Humor, Comedy, Biography]",47882,13,"[12643, 13445, 11952, 5625, 4217]",3.52,0.0
549,http://www.imdb.com/title/tt2381991/,Snow White & the Huntsman,115000000,47952020,19445035.0,Lily Blake,,Snow White & the Huntsman,[],"[Fantasy, Young Adult, Fantasy, Fairy Tales, Romance]",4306,28,"[788, 1081, 1543, 661, 233]",3.36,0.0
550,http://www.imdb.com/title/tt0080297/,Tinker,,,,,,,,,,,,,
551,http://www.imdb.com/title/tt0062689/,The Last of the Mohicans,,,,James Fenimore Cooper,,The Last of the Mohicans (The Leatherstocking Tales #2),"[Nathaniel Bumppo, Chingachgook, Magua, Uncas, Cora Munro, Alice Munro, Colonel George Munro, Duncan Heyward, David Gamut, Tamenund, General Marquis de Montcalm, General Daniel Webb]","[Classics, Fiction, Historical Fiction, Adventure, Literature]",70508,884,"[19040, 23034, 18826, 6688, 2920]",3.69,0.0
552,http://www.imdb.com/title/tt0109635/,Disclosure,55000000,83015089,10068126.0,Michael Crichton,,Disclosure,[],"[Fiction, Thriller, Mystery, Suspense]",56990,74,"[13545, 21104, 17401, 4048, 892]",3.74,0.0
553,http://www.imdb.com/title/tt0032910/,Pinocchio,2600000,18863559,3769251.0,Carlo Collodi,,Pinocchio,"[Pinocchio, Geppetto]","[Classics, Fantasy, Fiction, Childrens, European Literature, Italian Literature, Adventure, Fantasy, Fairy Tales, Cultural, Italy, Literature, 19th Century, Young Adult]",51428,866,"[17012, 15675, 13822, 3779, 1140]",3.85,0.0
554,http://www.imdb.com/title/tt0112688/,Clockers,25000000,13040603,,Richard Price,,Clockers,[],"[Fiction, Mystery, Crime, Mystery, Thriller]",6807,29,"[2299, 3022, 1197, 202, 87]",4.06,0.0
555,http://www.imdb.com/title/tt0094869/,The Chocolate War,,303624,,Robert Cormier,"
Lewis Carroll Shelf Award (1979)
",The Chocolate War (Chocolate War #1),[Jerry Renault],"[Young Adult, Fiction, Classics, Realistic Fiction, Literature, Banned Books, Young Adult, Teen]",31831,18,"[6128, 10162, 9978, 3789, 1774]",3.47,1.0
556,http://www.imdb.com/title/tt0217629/,Looking for Alibrandi,,,,Melina Marchetta,"
New South Wales Premier's Literary Award for Script Writing Award (2000), Children's Book Council of Australia Award for Book of the Year: Older Readers (1993), Kids Own Australian Literature Awards (KOALA) for Secondary (1993), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2000), West Australian Young Readers' Book Award (WAYRBA) for Older Readers (1994)
...more
South Carolina Book Award Nominee for Young Adult Book Award (2002), W.A. Young Readers Book Award (WAYRA) (1994), Fairlight Talking Book of the Year NSW for Best Book (2000), 3M Talking Book Award-NSW for Talking Book (1993), Australian Multicultural Children's BOTY Award (1993)
...less ",Looking for Alibrandi,"[Josephine Alibrandi, Jacob Coote, John Barton, Christina Alibrandi, Katia Alibrandi, Michael Andretti]","[Young Adult, Contemporary, Fiction, Romance]",16067,39,"[4340, 6437, 4094, 926, 270]",3.85,9.0
557,http://www.imdb.com/title/tt0070328/,Live and Let Die,7000000,35377836,,Ian Fleming,,Live and Let Die (James Bond (Original Series) #2),"[James Bond, M, Felix Leiter, Solitaire]","[Fiction, Spy Thriller, Espionage, Thriller, Mystery, Adventure]",16134,124,"[2688, 6217, 5811, 1217, 201]",3.62,0.0
558,http://www.imdb.com/title/tt3622592/,Paper Towns,12000000,31990064,12650140.0,John Green,"
Anthony Award Nominee for Best Children's/Young Adult Novel (2009), CORINE Internationaler Buchpreis for Young Adult (2010), Edgar Award for Best Young Adult (2009), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2011), The Inky Awards Nominee for Silver Inky (2009)
...more
Abraham Lincoln Award Nominee (2011), Bronzener Lufti (2010), Literaturpreis der Jury der jungen Leser for Jugendbuch (2010), The Inky Awards Shortlist for Silver Inky (2009), Missouri Gateway Readers Award Nominee (2011)
...less ",Paper Towns,"[Margo Roth Spiegelman, Quentin  Jacobsen, Marcus ""Radar"" Lincoln, Lacey Pemberton, Ben Starling, Jason Worthington]","[Young Adult, Adventure]",610947,162,"[206378, 209476, 140843, 41835, 12415]",3.91,9.0
559,http://www.imdb.com/title/tt0062376/,To Sir,640000,42432803,,,,,,,,,,,
560,http://www.imdb.com/title/tt0448075/,The Night Listener,4000000,7825820,3554134.0,Armistead Maupin,,The Night Listener,[],"[Fiction, Mystery, Glbt, Gay, Glbt, Contemporary, Novels, Glbt, Queer, Literature, Romance, M M Romance, Adult Fiction]",4303,33,"[781, 1640, 1385, 411, 86]",3.61,0.0
561,http://www.imdb.com/title/tt2304933/,The 5th Wave,38000000,34912982,10326356.0,Rick Yancey,"
Georgia Peach Book Award Nominee for Honor book (2014), Keystone to Reading Book Award Nominee for High School (2015), Milwaukee County Teen Book Award Nominee (2014), The Inky Awards Nominee for Silver Inky (2013), Abraham Lincoln Award Nominee (2015)
...more
Goodreads Choice Award Nominee for Best Young Adult Fantasy & Science Fiction (2013), Carnegie Medal Nominee (2014), Green Mountain Book Award Nominee (2015), Louisiana Teen Readers Choice Award Winner (2016), Missouri Gateway Readers Award Nominee (2016), Oklahoma Sequoyah Award for High School (2016), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2013)
...less ",The 5th Wave (The 5th Wave #1),"[Evan Walker, Cassie Sullivan, Sammy Sullivan, Ben Parish, Colonel Alexander]","[Young Adult, Science Fiction, Science Fiction, Dystopia]",242372,96,"[105271, 83469, 38383, 10347, 4902]",4.13,11.0
562,http://www.imdb.com/title/tt0030637/,Pygmalion,350000,,,George Bernard Shaw,,Pygmalion,"[Henry Higgins, Eliza Doolittle, Colonel Pickering]","[Classics, Plays, Fiction, Drama, Academic, School]",71916,357,"[21089, 27691, 18423, 3863, 850]",3.89,0.0
563,http://www.imdb.com/title/tt0030637/,Pygmalion & My Fair Lady,350000,,,George Bernard Shaw,,Pygmalion & My Fair Lady,"[Eliza Doolittle, Professor Henry Higgins, Colonel Pickering]","[Plays, Classics, Fiction, Drama, Plays, Theatre]",12297,12,"[5962, 3862, 2000, 352, 121]",4.24,0.0
564,http://www.imdb.com/title/tt2674426/,Me Before You,20000000,56154094,18723269.0,Jojo Moyes,"
Goodreads Choice Award Nominee for Fiction (2013)
",Me Before You (Me Before You #1),"[Lou Clark, Will Traynor]","[Romance, Fiction, Contemporary, Womens Fiction, Chick Lit, Adult]",600890,154,"[300691, 203532, 71905, 16873, 7889]",4.29,1.0
565,http://www.imdb.com/title/tt1614950/,Avalon High,,,,Meg Cabot,"
South Carolina Book Award Nominee for Young Adult Book Award (2009), Abraham Lincoln Award Nominee (2010)
",Avalon High,"[Elaine Harrison, A. William Wagner, Jennifer Gold, Mr. Morton, Lance Reynolds]","[Young Adult, Fantasy, Romance, Womens Fiction, Chick Lit, Fiction, Young Adult, Teen, Fantasy, Mythology, Fantasy, Paranormal, Retellings, Fantasy, Magic]",38265,41,"[11458, 12462, 10507, 3093, 745]",3.8,2.0
566,http://www.imdb.com/title/tt0062512/,You Only Live Twice,9500000,43084787,,Ian Fleming,,You Only Live Twice (James Bond (Original Series) #12),"[James Bond, Ernst Stavro Blofeld, M, Irma Bunt, Kissy Suzuki, Dikko Henderson, Tygr Tanaka]","[Fiction, Thriller, Spy Thriller, Espionage, Mystery, Adventure]",8691,87,"[1950, 3314, 2795, 546, 86]",3.75,0.0
567,http://www.imdb.com/title/tt0493464/,Wanted,75000000,332816,217432.0,Mark Millar,,Wanted (Wanted Complete),[],"[Sequential Art, Comics, Sequential Art, Graphic Novels, Fiction, Comics, Comic Book, Graphic Novels Comics]",11366,18,"[3558, 3394, 2688, 1067, 659]",3.71,0.0
568,http://www.imdb.com/title/tt1594841/,The Hellbound Heart,,,,Clive Barker,"
World Fantasy Award Nominee for Best Novella (1987)
",The Hellbound Heart,"[Frank Cotton, Rory Cotton, Julia Cotton, Kirsty Cotton, Cenobites, Pinhead]","[Horror, Fiction, Fantasy, Supernatural, Fantasy, Paranormal]",26013,46,"[9132, 9822, 5691, 1045, 323]",4.01,1.0
569,http://www.imdb.com/title/tt0086711/,The Far Pavilions,,,,M.M. Kaye,,The Far Pavilions,[],"[Historical Fiction, Fiction, Cultural, India, Romance, Historical, Classics, Adventure]",32716,56,"[14795, 11200, 5414, 1026, 281]",4.2,0.0
570,http://www.imdb.com/title/tt1856010/,House,60000000,,,Frank E. Peretti,,House (Books of History Chronicles),"[Stephanie Singleton (House), Leslie (House), Betty (House), Randy (House)]","[Horror, Christian Fiction, Fiction, Christian, Thriller, Mystery, Fantasy, Suspense, Adult, Fantasy, Supernatural]",18878,50,"[5314, 5256, 4859, 2316, 1133]",3.6,0.0
571,http://www.imdb.com/title/tt0076752/,The Spy Who Loved Me,14000000,1539734,1347927.0,Ian Fleming,,The Spy Who Loved Me (James Bond (Original Series) #10),[],"[Fiction, Thriller, Spy Thriller, Espionage, Adventure]",7313,80,"[1225, 2174, 2505, 1046, 363]",3.39,0.0
572,http://www.imdb.com/title/tt0102015/,Heart of Darkness,,1318449,,Joseph Conrad,,Heart of Darkness,"[Charles Marlow, Kurtz]","[Classics, Fiction, Literature, Cultural, Africa, Academic, School, Historical Fiction, Novels, Academic, Read For School, Adventure, Young Adult, High School]",280763,1110,"[60252, 80384, 77118, 39349, 23660]",3.41,0.0
573,http://www.imdb.com/title/tt1596365/,The Woman in Black,17000000,54322273,20874072.0,Susan Hill,,The Woman in Black (Ghost Stories),[Arthur Kipps],"[Horror, Fiction, Gothic, Classics, Mystery, Historical Fiction, Paranormal, Ghosts]",30337,82,"[6813, 10885, 9135, 2829, 675]",3.67,0.0
574,http://www.imdb.com/title/tt0951631/,Storm Front,,,,Jim Butcher,,Storm Front (The Dresden Files #1),"[Harry Dresden, Bob Andrews, Donald Morgan, Ron Carmichael, Susan Rodriguez, Bob (Dresden Files), John Marcone, Karrin Murphy]","[Fantasy, Fantasy, Urban Fantasy, Mystery, Fiction, Fantasy, Paranormal, Fantasy, Magic]",200943,67,"[73057, 73846, 42103, 8953, 2984]",4.02,0.0
575,http://www.imdb.com/title/tt0045793/,From Here to Eternity,1650000,30500000,,James  Jones,"
National Book Award for Fiction (1952)
",From Here to Eternity (The World War II Trilogy #1),[Robert E. Lee Prewitt],"[Fiction, Classics, Historical Fiction, War, Literature]",13240,51,"[5054, 5004, 2547, 483, 152]",4.08,1.0
576,http://www.imdb.com/title/tt0087469/,Indiana Jones and the Temple of Doom,28000000,179870271,33936113.0,James Kahn,,Indiana Jones and the Temple of Doom (Indiana Jones: Film Novelizations #2),[Indiana Jones],"[Adventure, Fiction, Fantasy, Action, Media Tie In, Movies]",1771,14,"[769, 508, 392, 75, 27]",4.08,0.0
577,http://www.imdb.com/title/tt0412536/,Brideshead Revisited,20000000,6414563,339616.0,Evelyn Waugh,,Brideshead Revisited,"[Charles Ryder, Lord Sebastian Flyte, Lady Julia Flyte, Rex Mottram, Anthony Blanche]","[Classics, Fiction, Historical Fiction, Literature, European Literature, British Literature]",70808,152,"[25835, 25283, 14391, 3860, 1439]",3.99,0.0
578,http://www.imdb.com/title/tt0412536/,Brideshead Revisited,20000000,6414563,339616.0,Evelyn Waugh,,Brideshead Revisited,"[Charles Ryder, Lord Sebastian Flyte, Lady Julia Flyte, Rex Mottram, Anthony Blanche]","[Classics, Fiction, Historical Fiction, Literature, European Literature, British Literature]",70809,152,"[25836, 25283, 14391, 3860, 1439]",3.99,0.0
579,http://www.imdb.com/title/tt0375063/,Sideways,12000000,71502303,207042.0,Rex Pickett,,Sideways (The Sideways Trilogy #1),"[Maya, Jack Cole, Stephanie Logan, Miles Raymond]","[Fiction, Humor, Contemporary]",4033,19,"[871, 1559, 1128, 360, 115]",3.67,0.0
580,http://www.imdb.com/title/tt0063260/,The Magus,,,,John Fowles,,The Magus,"[Nicholas Urfe, Alison Kelly, Maurice Conchis]","[Fiction, Classics, Fantasy, Mystery, Literature, Novels, Cultural, Greece, European Literature, British Literature, Literary Fiction, Contemporary]",34673,89,"[14520, 11170, 5951, 2059, 973]",4.04,0.0
581,http://www.imdb.com/name/nm0595110/,Lightning,,,,Dean Koontz,,Lightning,[],"[Horror, Fiction, Thriller, Science Fiction, Science Fiction, Time Travel, Suspense, Mystery, Fantasy, Fantasy, Paranormal, Thriller, Mystery Thriller]",45113,80,"[16889, 16261, 9913, 1661, 389]",4.06,0.0
582,http://www.imdb.com/title/tt0472186/,The Strange Case of Dr. Jekyll and Mr. Hyde,750000,19111,19111.0,Robert Louis Stevenson,"
Independent Publisher Book Award (IPPY) for Audio Fiction - Abridged (1999)
",The Strange Case of Dr. Jekyll and Mr. Hyde,"[Mr Gabriel John Utterson, Dr Hastie Lanyon, Dr Henry Jekyll, Mr Edward Hyde]","[Classics, Fiction, Horror, Science Fiction, Mystery, Gothic, Fantasy, Literature, Literature, 19th Century, Academic, School]",231660,1679,"[55960, 89559, 69123, 14460, 2558]",3.79,1.0
583,http://www.imdb.com/title/tt4386222/,A Song of Ice and Fire,,,,George R.R. Martin,,A Song of Ice and Fire (A Song of Ice and Fire #1-4),[],"[Fantasy, Fiction, Fantasy, Epic Fantasy, Adventure]",37219,14,"[26703, 8040, 1860, 411, 205]",4.63,0.0
584,http://www.imdb.com/title/tt0265086/,Black Hawk Down,92000000,108638745,274347.0,Mark Bowden,"
National Book Award Finalist for Nonfiction (1999)
",Black Hawk Down,[],"[History, Nonfiction, War, Military, War, Military, Military History]",40761,38,"[18795, 15438, 5526, 737, 265]",4.27,1.0
585,http://www.imdb.com/title/tt3223730/,The Zahir,,,,Paulo Coelho,,The Zahir,[],"[Philosophy, Fiction, Novels, Spirituality, Contemporary]",52433,150,"[12409, 15881, 15461, 6158, 2524]",3.56,0.0
586,http://www.imdb.com/title/tt0965410/,Day Watch,,,,Sergei Lukyanenko,,Day Watch (Дозоры #2),"[Anton Gorodetsky, Svetlana Nazarova, Boris Ignatievich Gesar, Semyon, Tiger Cub, Igor Teplov, Zabulon, Alisa Donnikova, Witezslav Grubin, Edgar (Day Watch)]","[Fantasy, Fantasy, Urban Fantasy, Fiction, Horror, Paranormal, Vampires, Cultural, Russia, Fantasy, Paranormal, Science Fiction, Fantasy, Supernatural, Fantasy, Magic]",16170,55,"[5433, 6915, 3128, 569, 125]",4.05,0.0
587,http://www.imdb.com/title/tt1456941/,Tomorrow,,,,,,,,,,,,,
588,http://www.imdb.com/title/tt0167872/,David Copperfield,,,,Charles Dickens,,David Copperfield,"[Richard Babley, Mr. Barkis, Mr. Chillip, David Copperfield, Mr. Creakle, The Rev. Horace Crewler, Uriah Heep, Mr. Joram, Mr. Jorkens, Littimer, Jack Maldon, Mr. Charles Mell, Mr. Wilkins  Micawber, Master Wilkins Micawber, Mr. Mills, Mr. Edward Murdstone, Mr. Omer, Daniel Peggotty, Ham Peggotty, Mr. Quinion, Mr. Francis Spenlow, James Steerforth, Dr. Strong, Mr. Tiffey, Thomas Traddles, Mr. Wickfield, Mrs. Clara Copperfield, Mrs. Creakle, Miss Creakle, Mrs. Crewler, Mrs. Crupp, Rosa Dartle, Little Emily, Martha Endell, Mrs. Gummidge, Mrs. Heep, Mrs. Marckleham, Mrs. Emma Micawber, Miss Emma Micawber, Miss Julia Mills, Miss Mowcher, Miss Jane Murdstone, Minnie Omer, Clara Peggotty, Miss Clarissa Spenlow, Miss Dora Spenlow, Miss Lavina Spenlow, Mrs. Steerforth, Mrs. Annie Strong, Miss Betsey Trotwood, Agnes Wickfield, Miss Lavinia, Little Em'ly, Mr. Spenlow, Miss Dartle, Doady, Anne Strong, Sophy Crewler]","[Classics, Fiction, Literature, Historical Fiction]",154631,1068,"[54769, 53618, 33953, 9025, 3266]",3.95,0.0
589,http://www.imdb.com/title/tt0111003/,The Puppet Masters,,8638072,,Robert A. Heinlein,,The Puppet Masters,[],"[Science Fiction, Fiction]",24958,76,"[6747, 9677, 7014, 1280, 240]",3.86,0.0
590,http://www.imdb.com/name/nm1745736/,Paula,,,,Isabel Allende,,Paula,[],"[Nonfiction, Autobiography, Memoir, Biography]",21768,100,"[8691, 7465, 4241, 1048, 323]",4.06,0.0
591,http://www.imdb.com/title/tt0120520/,The Wings of the Dove,,13718385,1305573.0,Henry James,,The Wings of the Dove,[],"[Classics, Fiction, Literature]",12859,190,"[3844, 4491, 3127, 949, 448]",3.8,0.0
592,http://www.imdb.com/title/tt0970468/,Miss Pettigrew Lives for a Day,,12294036,2490942.0,Winifred Watson,,Miss Pettigrew Lives for a Day,"[Guinevere Pettigrew, Delysia LaFosse]","[Fiction, Classics, Historical Fiction, Humor, Romance]",8956,15,"[2821, 3688, 1968, 375, 104]",3.98,0.0
593,http://www.imdb.com/title/tt0172396/,The End of the Affair,23000000,10660147,198535.0,Graham Greene,"
Audie Award for Audio (2013)
",The End of the Affair,"[Maurice Bendrix, Sarah Miles, Henry Miles]","[Fiction, Classics, Romance, Literature]",30413,85,"[9756, 12049, 6592, 1649, 367]",3.96,1.0
594,http://www.imdb.com/title/tt0036182/,My Friend Flicka,,,,Mary O'Hara,,My Friend Flicka (Flicka #1),"[Tim, Ken McLaughlin (Flicka), Rob McLaughlin (Flicka), Nell McLaughlin (Flicka), Howard McLaughlin (Flicka), Flicka (Flicka), Gus (Flicka)]","[Animals, Horses, Classics, Fiction, Animals, Young Adult, Childrens, Childrens, Juvenile, Historical Fiction, Young Adult, Teen, Literature, Banned Books]",24938,59,"[11033, 7837, 4943, 873, 252]",4.14,0.0
595,http://www.imdb.com/title/tt2316204/,Alien,,,,Alan Dean Foster,,Alien (Alien #1),[Ellen Ripley],"[Science Fiction, Horror, Fiction]",13206,43,"[5255, 4514, 2723, 545, 169]",4.07,0.0
596,http://www.imdb.com/title/tt0345591/,Love Comes Softly,,,,Janette Oke,,Love Comes Softly (Love Comes Softly #1),"[Marty Claridge, Clem Claridge, Clark Davis, Missie Davis]","[Christian Fiction, Romance, Christian, Historical Fiction, Fiction, Historical]",28483,27,"[13983, 8425, 4655, 1067, 353]",4.22,0.0
597,http://www.imdb.com/title/tt4116030/,L'Amant,,,,Marguerite Duras,"
Prix Goncourt (1984), PEN Translation Prize for Prose (1986), Prix Ritz-Paris-Hemingway (1986), Scott Moncrieff Prize (1986)
",L'Amant,[],"[Fiction, Historical Fiction, Cultural, France, Adult Fiction, Erotica, Classics]",22337,132,"[6177, 7793, 5814, 1978, 575]",3.76,4.0
598,http://www.imdb.com/title/tt4175888/,The Chosen,,,,Chaim Potok,"
Edward Lewis Wallant Award (1967), National Book Award Finalist for Fiction (1968)
",The Chosen,"[Reuven Malter, Danny Saunders]","[Fiction, Classics, Historical Fiction, Young Adult, Literature, Jewish, Religion, Literature, Academic, School, Religion, Judaism, Novels]",69590,76,"[25556, 26097, 13336, 3364, 1237]",4.03,2.0
599,http://www.imdb.com/title/tt1650043/,Rodrick Rules,21000000,52691009,23751502.0,Jeff Kinney,,Rodrick Rules (Diary of a Wimpy Kid #2),[],"[Fiction, Realistic Fiction, Childrens, Young Adult, Sequential Art, Graphic Novels, Humor, Funny]",90308,88,"[40493, 25782, 17346, 4892, 1795]",4.09,0.0
600,http://www.imdb.com/title/tt0244970/,Animal Husbandry,23000000,27338033,10010600.0,Laura Zigman,,Animal Husbandry,[],"[Womens Fiction, Chick Lit, Fiction, Humor, Romance, Contemporary, Adult Fiction, Relationships, Media Tie In, Movies, Romance, Contemporary Romance, Modern]",1890,29,"[254, 530, 718, 296, 92]",3.3,0.0
601,http://www.imdb.com/title/tt1717455/,Silk,,,,Alessandro Baricco,"
Prix des libraires du Québec for Lauréats hors Québec (1998)
",Silk,[Hervé Joncour],"[Fiction, Historical Fiction, European Literature, Italian Literature, Romance, Cultural, Japan]",20810,141,"[5949, 7601, 5152, 1634, 474]",3.81,1.0
602,http://www.imdb.com/title/tt1320347/,Midnight Bayou,,,,Nora Roberts,"
RITA Award by Romance Writers of America Nominee for Contemporary Single Title Romance (2002)
",Midnight Bayou,"[Angelina ""Lena"" Simone, Declan Fitzgerald]","[Romance, Mystery, Fiction, Fantasy, Paranormal, Romance, Contemporary Romance, Contemporary]",25831,73,"[8748, 8965, 6521, 1313, 284]",3.95,1.0
603,http://www.imdb.com/title/tt0066661/,A Knight in Shining Armor,,,,Jude Deveraux,,A Knight in Shining Armor (Montgomery/Taggert #15),"[Dougless Montgomery, Nicholas Stafford]","[Romance, Romance, Historical Romance, Science Fiction, Time Travel, Historical, Historical Fiction, Fiction, Fantasy, Historical Fiction, Medieval, Romance, Time Travel Romance, Fantasy, Paranormal]",27673,51,"[14016, 8008, 4126, 1038, 485]",4.23,0.0
604,http://www.imdb.com/title/tt0118172/,The Wind in the Willows,,72844,72844.0,Kenneth Grahame,"
Lewis Carroll Shelf Award (1958)
",The Wind in the Willows,"[Badger, Otter, Mole, Rat, Toad]","[Classics, Fiction, Childrens, Fantasy]",127627,254,"[45654, 43961, 29046, 6608, 2358]",3.97,1.0
605,http://www.imdb.com/title/tt0435625/,The Descent,,26027680,8411.0,Jeff Long,,The Descent (The Descent #1),[],"[Horror, Fiction, Science Fiction, Thriller, Fantasy]",5299,23,"[1935, 1851, 1042, 350, 121]",3.97,0.0
606,http://www.imdb.com/title/tt0367882/,Indiana Jones and the Kingdom of the Crystal Skull,185000000,317101119,126917373.0,James Rollins,,Indiana Jones and the Kingdom of the Crystal Skull (Indiana Jones: Film Novelizations #4),[],"[Adventure, Fiction, Fantasy, Action, Thriller]",2195,13,"[814, 621, 544, 163, 53]",3.9,0.0
607,http://www.imdb.com/title/tt0107616/,Much Ado About Nothing,11000000,22551000,,William Shakespeare,,Much Ado About Nothing,"[boy, Hero, Ursula, Don Pedro, Beatrice, Claudio, Benedick, Don John, Leonato, Dogberry, Friar Francis, Verges, Magaret, Balthazar (Much Ado About Nothing), Borachio, Conrade, A Sexton, The Watch, Innogen, Antonio]","[Classics, Plays, Drama, Fiction, Romance, Academic, School, Plays, Theatre, Humor, Humor, Comedy, Poetry]",177740,750,"[68174, 63656, 36149, 7540, 2221]",4.06,0.0
